name1,name2,C.ij.bray,E.ij.bray,ST.ij.bray,NST.ij.bray,MST.ij.bray
DD1_FDSW220008388-1r,BH12_FDSW220017132-1r,0.0125822,0.156577736,0.854169597,0.479233438,0.068638958
DD3_FDSW220008390-2r,BH12_FDSW220017132-1r,0.0172829,0.165565518,0.849109557,0.457617951,0.088636062
DD5_FDSW220008392-2r,BH12_FDSW220017132-1r,0.0151194,0.174543174,0.838128831,0.410710462,0.072600978
DD7_FDSW220008394-1r,BH12_FDSW220017132-1r,0.0153378,0.170152401,0.842773897,0.430553264,0.07596894
DD9_FDSW220008396-1r,BH12_FDSW220017132-1r,0.0184551,0.164200127,0.851514662,0.467892081,0.095705092
DD11_FDSW220008398-1r,BH12_FDSW220017132-1r,0.0188526,0.164045218,0.852017528,0.470040227,0.097916574
DD13_FDSW220008400-2r,BH12_FDSW220017132-1r,0.0151469,0.170072179,0.842691992,0.430203384,0.075051495
DD15_FDSW220008402-2r,BH12_FDSW220017132-1r,0.0169463,0.16433236,0.850073236,0.461734595,0.087661347
DY2_FDME210438600-1b,BH12_FDSW220017132-1r,0.0035249,0.127711572,0.875374034,0.5698146,0.024160739
DY3_FDME210438601-1r,BH12_FDSW220017132-1r,0.0216769,0.083273459,0.937038634,0.833233564,0.243920367
DY6_FDME210438604-1r,BH12_FDSW220017132-1r,0.0012837,0.116201074,0.884934917,0.610656799,0.00977608
DY7_FDME210438605-1r,BH12_FDSW220017132-1r,0.0005796,0.111132118,0.889383368,0.629659702,0.004638502
DY10_FDME210438608-1r,BH12_FDSW220017132-1r,0.0019025,0.139448961,0.862191358,0.513500816,0.011762863
DY11_FDME210438609-1r,BH12_FDSW220017132-1r,0.0016712,0.112211062,0.889275095,0.629197179,0.013244296
DY13_FDME210438611-1b,BH12_FDSW220017132-1r,0.0004306,0.098013151,0.902375412,0.68515914,0.003964395
DY15_FDME210438613-1r,BH12_FDSW220017132-1r,0.0008267,0.116200278,0.884530963,0.608931188,0.006292943
LYG1_FDME210455382-1r,BH12_FDSW220017132-1r,0.0145683,0.188768108,0.823224879,0.34704373,0.063532909
LYG3_FDME210455384-1r,BH12_FDSW220017132-1r,0.0165381,0.190304586,0.823311421,0.347413417,0.071548494
LYG5_FDME210455386-1r,BH12_FDSW220017132-1r,0.0135324,0.178030287,0.833245525,0.389849946,0.06333648
LYG6_FDME210455387-1r,BH12_FDSW220017132-1r,0.0214345,0.179442716,0.838530772,0.412427473,0.100162816
LYG7_FDME210455388-1r,BH12_FDSW220017132-1r,0.0174901,0.187675918,0.826784628,0.36225027,0.07705062
LYG11_FDME210455392-2r,BH12_FDSW220017132-1r,0.0100303,0.133785363,0.87499106,0.56817861,0.06560077
LYG13_FDME210455394-1a,BH12_FDSW220017132-1r,0.0130323,0.162492464,0.848566306,0.455297291,0.068057129
LYG15_FDME210455396-1a,BH12_FDSW220017132-1r,0.0089272,0.095078958,0.91307222,0.730853788,0.085730623
NB1_FDME210455352-1r,BH12_FDSW220017132-1r,0.0091891,0.190971066,0.816532129,0.318453625,0.039289697
NB2_FDME210455353-1r,BH12_FDSW220017132-1r,0.005789,0.193787472,0.810906868,0.294423622,0.024224166
NB4_FDME210455355-1r,BH12_FDSW220017132-1r,0.0082437,0.193437692,0.813266634,0.304504077,0.034658841
NB6_FDME210455357-1r,BH12_FDSW220017132-1r,0.0080387,0.195762569,0.810754846,0.293774214,0.033292447
NB7_FDME210455358-1r,BH12_FDSW220017132-1r,0.0091216,0.190780555,0.816668771,0.319037332,0.039046568
NB11_FDME210455362-1b,BH12_FDSW220017132-1r,0.0075792,0.195657712,0.810485117,0.292621985,0.031395792
NB12_FDME210455363-1r,BH12_FDSW220017132-1r,0.0071099,0.194306162,0.81146326,0.296800421,0.029692433
NB15_FDME210455366-1r,BH12_FDSW220017132-1r,0.0064995,0.19482111,0.810446386,0.292456535,0.027037605
SY1_FDME210455397-2a,BH12_FDSW220017132-1r,0.0099423,0.098568274,0.910484031,0.719797557,0.091837921
SY3_FDME210455399-2a,BH12_FDSW220017132-1r,0.0203414,0.128347193,0.8897516,0.631232714,0.141014328
SY7_FDME210455403-2a,BH12_FDSW220017132-1r,0.0131918,0.135722808,0.875830979,0.571766578,0.085127823
SY9_FDME210455405-2a,BH12_FDSW220017132-1r,0.013375,0.131029888,0.880750145,0.59278028,0.089903406
SY11_FDME210455407-1r,BH12_FDSW220017132-1r,0.0059829,0.111115835,0.894234279,0.650381833,0.048148981
SY12_FDME210455408-1r,BH12_FDSW220017132-1r,0.0079113,0.108294672,0.898816133,0.669954604,0.065661625
SY13_FDME210455409-2a,BH12_FDSW220017132-1r,0.0211234,0.14254255,0.875960719,0.572320799,0.129808739
SY15_FDME210455411-2a,BH12_FDSW220017132-1r,0.0171992,0.117764367,0.897674923,0.665079584,0.131103244
ST1_FDME220007465-1r,BH12_FDSW220017132-1r,0.0366727,0.158030855,0.874021887,0.564038495,0.20282585
ST3_L1,BH12_FDSW220017132-1r,0.0456447,0.132616176,0.908868871,0.712897911,0.312820412
ST7_FDME220007471-1r,BH12_FDSW220017132-1r,0.0407869,0.131291933,0.905646584,0.69913294,0.28134643
ST9_L1,BH12_FDSW220017132-1r,0.0545185,0.098262129,0.953734019,0.904552946,0.529157556
ST10_L1,BH12_FDSW220017132-1r,0.045588,0.112952348,0.929417958,0.800679545,0.375116645
ST12_L1,BH12_FDSW220017132-1r,0.0506584,0.097467053,0.950693561,0.891564713,0.494121993
ST13_L1,BH12_FDSW220017132-1r,0.0611727,0.085623432,0.973956092,0.990937642,0.695832003
ST15_L1,BH12_FDSW220017132-1r,0.0550473,0.084261465,0.969083992,0.970124994,0.633094348
WZ1_L1,BH12_FDSW220017132-1r,0.0089924,0.194130541,0.813181917,0.30414218,0.037667731
WZ3_L1,BH12_FDSW220017132-1r,0.0087919,0.194929122,0.812211763,0.299997877,0.036633236
WZ5_L1,BH12_FDSW220017132-1r,0.0086987,0.194657973,0.812408928,0.300840127,0.036304198
WZ7_FDME210455463-1r,BH12_FDSW220017132-1r,0.008001,0.19585487,0.810630989,0.293245122,0.033115636
WZ10_L1,BH12_FDSW220017132-1r,0.0102231,0.190892435,0.817464587,0.322436902,0.043778698
WZ11_L1,BH12_FDSW220017132-1r,0.0068245,0.185982148,0.819611289,0.331607188,0.03007513
WZ14_L1,BH12_FDSW220017132-1r,0.0098865,0.189891044,0.818198072,0.325570202,0.042598719
WZ15_FDME210455471-1r,BH12_FDSW220017132-1r,0.0073303,0.194171707,0.811778875,0.298148666,0.030645982
XM2_FDME220007436-1r,BH12_FDSW220017132-1r,0.0362242,0.171141284,0.860011962,0.504190865,0.182032322
XM4_FDME220007438-1r,BH12_FDSW220017132-1r,0.0408651,0.161179817,0.874559129,0.566333485,0.221733384
XM6_FDME220007440-1r,BH12_FDSW220017132-1r,0.0426413,0.15527086,0.882353856,0.599631014,0.242316655
XM8_FDME220007442-1r,BH12_FDSW220017132-1r,0.0404373,0.152721193,0.882984308,0.602324183,0.233795327
XM10_FDME220007444-1r,BH12_FDSW220017132-1r,0.0388178,0.166402417,0.867262817,0.535165086,0.202312173
XM12_FDME220007446-1r,BH12_FDSW220017132-1r,0.0234713,0.156615412,0.86365571,0.519756237,0.129432487
XM14_FDME220007448-1r,BH12_FDSW220017132-1r,0.0413657,0.16503488,0.870994414,0.551105727,0.218313205
XM15_FDME220007449-1r,BH12_FDSW220017132-1r,0.0329128,0.171328321,0.856873795,0.490785238,0.164608605
YC1_FDME220007405-1r,BH12_FDSW220017132-1r,0.0106013,0.186510646,0.822205804,0.342690442,0.046734332
YC3_FDME220007407-1r,BH12_FDSW220017132-1r,0.0110003,0.184781723,0.824285667,0.351575204,0.049070814
YC5_FDME220007409-1r,BH12_FDSW220017132-1r,0.0108099,0.183824467,0.825094724,0.355031338,0.048520154
YC7_FDME220007411-1a,BH12_FDSW220017132-1r,0.0105995,0.184925187,0.823806753,0.349529378,0.047218769
YC9_FDME220007413-1r,BH12_FDSW220017132-1r,0.0105394,0.183950601,0.824741682,0.35352321,0.047253352
YC11_FDME220007415-1r,BH12_FDSW220017132-1r,0.0099636,0.188246925,0.819922454,0.332936424,0.043397146
YC13_FDME220007417-1r,BH12_FDSW220017132-1r,0.010144,0.188606294,0.819708832,0.332023872,0.044087216
YC15_FDME220007419-1r,BH12_FDSW220017132-1r,0.0109164,0.186297778,0.822682958,0.344728748,0.048206352
ZH1_FDSW220008784-1r,BH12_FDSW220017132-1r,0.0145656,0.131560538,0.881275772,0.595025656,0.09756961
ZH3_FDSW220008786-1r,BH12_FDSW220017132-1r,0.0229044,0.147165227,0.872826336,0.558931338,0.135844343
ZH5_FDSW220008788-1r,BH12_FDSW220017132-1r,0.0149447,0.139899155,0.873149807,0.560313139,0.093274058
ZH7_FDSW220008790-1r,BH12_FDSW220017132-1r,0.0208632,0.147983273,0.870171285,0.547589483,0.122679795
ZH9_FDSW220008792-2r,BH12_FDSW220017132-1r,0.0202962,0.151463641,0.866115206,0.530262718,0.11605985
ZH11_FDSW220008794-2r,BH12_FDSW220017132-1r,0.0185561,0.14644302,0.86969513,0.545555442,0.110200881
ZH13_FDSW220008796-2r,BH12_FDSW220017132-1r,0.0190582,0.149902747,0.866613343,0.532390661,0.110178704
ZH15_FDSW220008798-2r,BH12_FDSW220017132-1r,0.0200074,0.148317422,0.869070418,0.542886797,0.117233965
CXD_1412_FDSW210423229-1r,BH12_FDSW220017132-1r,0.0170047,0.180552896,0.833622607,0.391460763,0.078511631
CXD_1414_FDSW210423231-1r,BH12_FDSW220017132-1r,0.0161322,0.186737151,0.826597688,0.361451701,0.071409675
CXD_1604_FDSW210423236-1r,BH12_FDSW220017132-1r,0.0179014,0.182497172,0.832404025,0.386255224,0.081651662
CXD_1609_FDSW210423241-1r,BH12_FDSW220017132-1r,0.0168891,0.179576339,0.834517918,0.395285356,0.078486156
CXD_1610_FDSW210423242-1r,BH12_FDSW220017132-1r,0.0160808,0.185079754,0.828238992,0.368463026,0.071962196
CXD_1611_FDSW210423243-1r,BH12_FDSW220017132-1r,0.0178435,0.181244904,0.833629973,0.39149223,0.082070591
CXD_1612_FDSW210423244-1r,BH12_FDSW220017132-1r,0.0185828,0.177050713,0.838531551,0.412430804,0.088010174
CXD_1613_FDSW210423245-1r,BH12_FDSW220017132-1r,0.0164256,0.183082006,0.830560448,0.378379827,0.074515535
BH15_FDSW220017135-1r,BH14_FDSW220017134-1r,0.8486999,0.149418992,0.176056332,-2.417532227,0.031316642
DD1_FDSW220008388-1r,BH14_FDSW220017134-1r,0.0205973,0.15166964,0.866171147,0.530501688,0.117629257
DD3_FDSW220008390-2r,BH14_FDSW220017134-1r,0.0295907,0.181150405,0.843818783,0.435016811,0.137836779
DD5_FDSW220008392-2r,BH14_FDSW220017134-1r,0.0262974,0.178553351,0.843631977,0.43421881,0.124250413
DD7_FDSW220008394-1r,BH14_FDSW220017134-1r,0.0263553,0.183332467,0.838773665,0.413465063,0.120579469
DD9_FDSW220008396-1r,BH14_FDSW220017134-1r,0.0318354,0.184253797,0.842569748,0.429681182,0.145579334
DD11_FDSW220008398-1r,BH14_FDSW220017134-1r,0.0311008,0.183029132,0.843194904,0.432351724,0.143277935
DD13_FDSW220008400-2r,BH14_FDSW220017134-1r,0.0252022,0.174858418,0.846474604,0.446361953,0.122001688
DD15_FDSW220008402-2r,BH14_FDSW220017134-1r,0.0279552,0.18212884,0.841392454,0.424652015,0.129146457
DY2_FDME210438600-1b,BH14_FDSW220017134-1r,0.00462,0.128199844,0.875846567,0.571833166,0.031563308
DY3_FDME210438601-1r,BH14_FDSW220017134-1r,0.0283958,0.097228199,0.929155927,0.799560202,0.271362899
DY6_FDME210438604-1r,BH14_FDSW220017134-1r,0.0016712,0.111412272,0.890075222,0.632615162,0.013351255
DY7_FDME210438605-1r,BH14_FDSW220017134-1r,0.0008137,0.107731968,0.892994662,0.645086434,0.006744792
DY10_FDME210438608-1r,BH14_FDSW220017134-1r,0.0023044,0.140747133,0.861237503,0.509426134,0.014100719
DY11_FDME210438609-1r,BH14_FDSW220017134-1r,0.0020387,0.110699722,0.891116998,0.637065425,0.016411245
DY13_FDME210438611-1b,BH14_FDSW220017134-1r,0.00053,0.094338712,0.906141543,0.701247308,0.005090752
DY15_FDME210438613-1r,BH14_FDSW220017134-1r,0.0010099,0.113025785,0.887870876,0.623198633,0.007933241
LYG1_FDME210455382-1r,BH14_FDSW220017134-1r,0.0269549,0.189303265,0.833154326,0.389460362,0.11863288
LYG3_FDME210455384-1r,BH14_FDSW220017134-1r,0.0310869,0.19847307,0.827243362,0.364209892,0.129571391
LYG5_FDME210455386-1r,BH14_FDSW220017134-1r,0.0253583,0.175424293,0.846029579,0.444460893,0.122297041
LYG6_FDME210455387-1r,BH14_FDSW220017134-1r,0.0392295,0.202349208,0.830219903,0.376925088,0.160954975
LYG7_FDME210455388-1r,BH14_FDSW220017134-1r,0.0328253,0.199274523,0.827901595,0.367021733,0.136375276
LYG11_FDME210455392-2r,BH14_FDSW220017134-1r,0.0188415,0.127601489,0.889151459,0.628669029,0.131291158
LYG13_FDME210455394-1a,BH14_FDSW220017134-1r,0.0261427,0.157977103,0.86462657,0.523903559,0.143081957
LYG15_FDME210455396-1a,BH14_FDSW220017134-1r,0.0222607,0.091813747,0.928863402,0.798310594,0.225207555
NB1_FDME210455352-1r,BH14_FDSW220017134-1r,0.0145862,0.214031512,0.797602477,0.237589899,0.054356432
NB2_FDME210455353-1r,BH14_FDSW220017134-1r,0.0089257,0.203510089,0.803663168,0.263479969,0.035247669
NB4_FDME210455355-1r,BH14_FDSW220017134-1r,0.0130747,0.214443363,0.795963622,0.230589035,0.048530229
NB6_FDME210455357-1r,BH14_FDSW220017134-1r,0.0127944,0.210767569,0.799461055,0.245529376,0.048530353
NB7_FDME210455358-1r,BH14_FDSW220017134-1r,0.01471,0.214248286,0.797482684,0.237078167,0.054754092
NB11_FDME210455362-1b,BH14_FDSW220017134-1r,0.0120156,0.2095104,0.800103321,0.24827301,0.045886607
NB12_FDME210455363-1r,BH14_FDSW220017134-1r,0.0113683,0.200961657,0.808226505,0.282973641,0.045720967
NB15_FDME210455366-1r,BH14_FDSW220017134-1r,0.010146,0.20354411,0.80461956,0.26756549,0.040107621
SY1_FDME210455397-2a,BH14_FDSW220017134-1r,0.0170583,0.095221542,0.920480287,0.762499584,0.164897864
SY3_FDME210455399-2a,BH14_FDSW220017134-1r,0.025715,0.124091297,0.899027187,0.670856185,0.186302219
SY7_FDME210455403-2a,BH14_FDSW220017134-1r,0.0252596,0.135573837,0.886827059,0.618739656,0.165230233
SY9_FDME210455405-2a,BH14_FDSW220017134-1r,0.018526,0.127221438,0.889252861,0.629102199,0.129493101
SY11_FDME210455407-1r,BH14_FDSW220017134-1r,0.0102546,0.106630479,0.902625585,0.686227831,0.086805052
SY12_FDME210455408-1r,BH14_FDSW220017134-1r,0.0136349,0.103485161,0.908907705,0.713063803,0.119755002
SY13_FDME210455409-2a,BH14_FDSW220017134-1r,0.0264913,0.142139277,0.881204989,0.594723284,0.164235152
SY15_FDME210455411-2a,BH14_FDSW220017134-1r,0.0221817,0.113961767,0.906137912,0.701231798,0.176372128
ST1_FDME220007465-1r,BH14_FDSW220017134-1r,0.0534928,0.180282797,0.86604434,0.529959992,0.256969259
ST3_L1,BH14_FDSW220017134-1r,0.063306,0.150350896,0.907072218,0.705222965,0.381927313
ST7_FDME220007471-1r,BH14_FDSW220017134-1r,0.0556876,0.150564055,0.89952853,0.672997823,0.332699493
ST9_L1,BH14_FDSW220017134-1r,0.0719854,0.115300614,0.953324857,0.902805086,0.595187385
ST10_L1,BH14_FDSW220017134-1r,0.0597421,0.131166224,0.924037731,0.777696281,0.420870198
ST12_L1,BH14_FDSW220017134-1r,0.0593243,0.114548402,0.941293156,0.85140804,0.487493118
ST13_L1,BH14_FDSW220017134-1r,0.0719678,0.1012849,0.968409394,0.967243243,0.68810152
ST15_L1,BH14_FDSW220017134-1r,0.0680821,0.099412818,0.966380389,0.958575735,0.661818143
WZ1_L1,BH14_FDSW220017134-1r,0.0164084,0.214331343,0.798775281,0.242599885,0.061151226
WZ3_L1,BH14_FDSW220017134-1r,0.0157838,0.21388877,0.798718036,0.242355345,0.058940943
WZ5_L1,BH14_FDSW220017134-1r,0.0166307,0.212450595,0.800868408,0.251541307,0.062692233
WZ7_FDME210455463-1r,BH14_FDSW220017134-1r,0.0151918,0.207232783,0.804996564,0.269175975,0.059012607
WZ10_L1,BH14_FDSW220017134-1r,0.0186354,0.215000278,0.799906295,0.247431354,0.069332812
WZ11_L1,BH14_FDSW220017134-1r,0.0131213,0.185890062,0.824934147,0.354345381,0.058229086
WZ14_L1,BH14_FDSW220017134-1r,0.0180363,0.214142139,0.800292171,0.249079736,0.067405275
WZ15_FDME210455471-1r,BH14_FDSW220017134-1r,0.0155407,0.214527308,0.797872184,0.238742033,0.057799132
XM2_FDME220007436-1r,BH14_FDSW220017134-1r,0.057216,0.186417287,0.862957701,0.516774481,0.26486271
XM4_FDME220007438-1r,BH14_FDSW220017134-1r,0.0638207,0.178596899,0.877399341,0.578466311,0.313534225
XM6_FDME220007440-1r,BH14_FDSW220017134-1r,0.0666166,0.170974179,0.888194305,0.624580261,0.346066786
XM8_FDME220007442-1r,BH14_FDSW220017134-1r,0.0653597,0.174575156,0.883147072,0.603019476,0.330643999
XM10_FDME220007444-1r,BH14_FDSW220017134-1r,0.0608514,0.186579089,0.866125883,0.530308329,0.282480598
XM12_FDME220007446-1r,BH14_FDSW220017134-1r,0.0361903,0.151494282,0.880366443,0.591141183,0.210309757
XM14_FDME220007448-1r,BH14_FDSW220017134-1r,0.0638024,0.181822311,0.873936965,0.563675723,0.306669052
XM15_FDME220007449-1r,BH14_FDSW220017134-1r,0.0509092,0.174097106,0.870204298,0.547730511,0.254463762
YC1_FDME220007405-1r,BH14_FDSW220017134-1r,0.0174303,0.204201998,0.809915065,0.290186837,0.069132833
YC3_FDME220007407-1r,BH14_FDSW220017134-1r,0.0167151,0.204246702,0.809280502,0.28747611,0.066229733
YC5_FDME220007409-1r,BH14_FDSW220017134-1r,0.0160768,0.201838229,0.811203325,0.295690028,0.064613893
YC7_FDME220007411-1a,BH14_FDSW220017134-1r,0.015857,0.203468737,0.80936537,0.287838647,0.063076553
YC9_FDME220007413-1r,BH14_FDSW220017134-1r,0.0168901,0.204067548,0.809606792,0.288869954,0.067008889
YC11_FDME220007415-1r,BH14_FDSW220017134-1r,0.0153346,0.203277292,0.809130399,0.286834899,0.061038254
YC13_FDME220007417-1r,BH14_FDSW220017134-1r,0.0170953,0.204054047,0.809789548,0.289650654,0.067842787
YC15_FDME220007419-1r,BH14_FDSW220017134-1r,0.0175753,0.203968721,0.810272053,0.29171182,0.069818423
ZH1_FDSW220008784-1r,BH14_FDSW220017134-1r,0.01835,0.147360139,0.868578272,0.540784447,0.108159583
ZH3_FDSW220008786-1r,BH14_FDSW220017134-1r,0.0263914,0.163517256,0.859157103,0.500539079,0.138666459
ZH5_FDSW220008788-1r,BH14_FDSW220017134-1r,0.018573,0.155628255,0.860351045,0.505639363,0.102676085
ZH7_FDSW220008790-1r,BH14_FDSW220017134-1r,0.0247446,0.161309683,0.859969929,0.504011308,0.131917759
ZH9_FDSW220008792-2r,BH14_FDSW220017134-1r,0.0236821,0.165459648,0.854783418,0.481855562,0.12234443
ZH11_FDSW220008794-2r,BH14_FDSW220017134-1r,0.0222993,0.161549606,0.857573687,0.49377504,0.118374123
ZH13_FDSW220008796-2r,BH14_FDSW220017134-1r,0.0227311,0.163326187,0.856134696,0.487627954,0.119153479
ZH15_FDSW220008798-2r,BH14_FDSW220017134-1r,0.0237247,0.163289088,0.857044024,0.491512424,0.124522175
CXD_1412_FDSW210423229-1r,BH14_FDSW220017134-1r,0.0311094,0.203113752,0.822472886,0.343831363,0.125971963
CXD_1414_FDSW210423231-1r,BH14_FDSW220017134-1r,0.0297656,0.206119715,0.818235557,0.325730332,0.118160809
CXD_1604_FDSW210423236-1r,BH14_FDSW220017134-1r,0.030101,0.197949995,0.82694178,0.362921593,0.125747791
CXD_1609_FDSW210423241-1r,BH14_FDSW220017134-1r,0.0315035,0.199044011,0.827009689,0.363211688,0.130894166
CXD_1610_FDSW210423242-1r,BH14_FDSW220017134-1r,0.0281219,0.201777293,0.82131978,0.338905521,0.114468146
CXD_1611_FDSW210423243-1r,BH14_FDSW220017134-1r,0.0309438,0.202724644,0.822733868,0.344946227,0.125581734
CXD_1612_FDSW210423244-1r,BH14_FDSW220017134-1r,0.0337052,0.199953543,0.827952771,0.367240347,0.139563987
CXD_1613_FDSW210423245-1r,BH14_FDSW220017134-1r,0.0301179,0.202161903,0.822613488,0.344431987,0.122552224
DD1_FDSW220008388-1r,BH15_FDSW220017135-1r,0.0183655,0.144503009,0.871502572,0.553276477,0.110762956
DD3_FDSW220008390-2r,BH15_FDSW220017135-1r,0.0264669,0.176852983,0.845525455,0.442307376,0.126536954
DD5_FDSW220008392-2r,BH15_FDSW220017135-1r,0.0235951,0.171840415,0.848172296,0.453614155,0.116461021
DD7_FDSW220008394-1r,BH15_FDSW220017135-1r,0.0232265,0.176930343,0.842641265,0.429986685,0.110617586
DD9_FDSW220008396-1r,BH15_FDSW220017135-1r,0.0289218,0.179465048,0.844973095,0.439947805,0.136172158
DD11_FDSW220008398-1r,BH15_FDSW220017135-1r,0.0275108,0.179583303,0.843625509,0.434191184,0.12923703
DD13_FDSW220008400-2r,BH15_FDSW220017135-1r,0.0221753,0.168360678,0.850499401,0.463555089,0.112021878
DD15_FDSW220008402-2r,BH15_FDSW220017135-1r,0.0242523,0.176322105,0.844150486,0.436433782,0.116109043
DY2_FDME210438600-1b,BH15_FDSW220017135-1r,0.0043552,0.12391199,0.879920238,0.589235083,0.03092702
DY3_FDME210438601-1r,BH15_FDSW220017135-1r,0.027505,0.09644581,0.929109343,0.799361202,0.264969028
DY6_FDME210438604-1r,BH15_FDSW220017135-1r,0.001426,0.107808137,0.893465946,0.647099665,0.011818055
DY7_FDME210438605-1r,BH15_FDSW220017135-1r,0.0006418,0.10302104,0.897555011,0.664567341,0.005591584
DY10_FDME210438608-1r,BH15_FDSW220017135-1r,0.0022274,0.135422946,0.866507112,0.531936863,0.014252075
DY11_FDME210438609-1r,BH15_FDSW220017135-1r,0.0019507,0.105802305,0.895945416,0.657691469,0.01651874
DY13_FDME210438611-1b,BH15_FDSW220017135-1r,0.0004504,0.090381071,0.910028806,0.717852924,0.004534987
DY15_FDME210438613-1r,BH15_FDSW220017135-1r,0.0008838,0.108605935,0.892182576,0.641617364,0.007260293
LYG1_FDME210455382-1r,BH15_FDSW220017135-1r,0.0239198,0.180762982,0.839313222,0.415769947,0.111063693
LYG3_FDME210455384-1r,BH15_FDSW220017135-1r,0.027797,0.189917109,0.833244591,0.389845955,0.12195689
LYG5_FDME210455386-1r,BH15_FDSW220017135-1r,0.0222236,0.167377368,0.851547074,0.468030541,0.113064519
LYG6_FDME210455387-1r,BH15_FDSW220017135-1r,0.0349268,0.196887316,0.832177998,0.385289681,0.147624108
LYG7_FDME210455388-1r,BH15_FDSW220017135-1r,0.0282675,0.191226442,0.832300616,0.385813479,0.12303245
LYG11_FDME210455392-2r,BH15_FDSW220017135-1r,0.0168216,0.120958326,0.894081556,0.649729429,0.124339372
LYG13_FDME210455394-1a,BH15_FDSW220017135-1r,0.021929,0.149816282,0.8692454,0.543634288,0.127233717
LYG15_FDME210455396-1a,BH15_FDSW220017135-1r,0.0159673,0.088393711,0.92639837,0.787780464,0.167343135
NB1_FDME210455352-1r,BH15_FDSW220017135-1r,0.0131367,0.207380777,0.803170229,0.261374233,0.050877456
NB2_FDME210455353-1r,BH15_FDSW220017135-1r,0.0085853,0.194735097,0.812238212,0.300110861,0.035809204
NB4_FDME210455355-1r,BH15_FDSW220017135-1r,0.0116478,0.2069668,0.802379152,0.257994907,0.045156769
NB6_FDME210455357-1r,BH15_FDSW220017135-1r,0.0111825,0.202655987,0.806361147,0.275005202,0.04449478
NB7_FDME210455358-1r,BH15_FDSW220017135-1r,0.0129674,0.207483572,0.802928321,0.260340848,0.050181769
NB11_FDME210455362-1b,BH15_FDSW220017135-1r,0.0105773,0.201413042,0.807124153,0.278264612,0.042386502
NB12_FDME210455363-1r,BH15_FDSW220017135-1r,0.0102749,0.191439284,0.816954845,0.320259384,0.043847476
NB15_FDME210455366-1r,BH15_FDSW220017135-1r,0.0090908,0.194492405,0.812897484,0.30292714,0.037995769
SY1_FDME210455397-2a,BH15_FDSW220017135-1r,0.0151159,0.092453108,0.921475828,0.76675234,0.150659472
SY3_FDME210455399-2a,BH15_FDSW220017135-1r,0.0257947,0.119219285,0.904101748,0.692533708,0.195614605
SY7_FDME210455403-2a,BH15_FDSW220017135-1r,0.01919,0.130812534,0.88619352,0.6160333,0.130003243
SY9_FDME210455405-2a,BH15_FDSW220017135-1r,0.0186484,0.122193406,0.894487352,0.651462912,0.136511114
SY11_FDME210455407-1r,BH15_FDSW220017135-1r,0.0092681,0.101534208,0.906870761,0.704362382,0.082779676
SY12_FDME210455408-1r,BH15_FDSW220017135-1r,0.0115468,0.098757169,0.911770867,0.725294665,0.106605282
SY13_FDME210455409-2a,BH15_FDSW220017135-1r,0.0265609,0.135582719,0.888003452,0.623764974,0.173961484
SY15_FDME210455411-2a,BH15_FDSW220017135-1r,0.0216509,0.108229781,0.911505126,0.724159471,0.182342662
ST1_FDME220007465-1r,BH15_FDSW220017135-1r,0.0485114,0.178251568,0.863645063,0.519710757,0.235042147
ST3_L1,BH15_FDSW220017135-1r,0.0621693,0.149019493,0.907392462,0.706590984,0.378554196
ST7_FDME220007471-1r,BH15_FDSW220017135-1r,0.0549666,0.150020788,0.899417113,0.672521872,0.329540335
ST9_L1,BH15_FDSW220017135-1r,0.0745601,0.115622233,0.955629606,0.91265052,0.616246869
ST10_L1,BH15_FDSW220017135-1r,0.0602813,0.130622024,0.925147042,0.782435039,0.426949948
ST12_L1,BH15_FDSW220017135-1r,0.0616994,0.115312645,0.942861334,0.858106988,0.504489155
ST13_L1,BH15_FDSW220017135-1r,0.0736499,0.102418734,0.968943887,0.969526491,0.696773117
ST15_L1,BH15_FDSW220017135-1r,0.0704376,0.100384566,0.967783802,0.964570839,0.679072201
WZ1_L1,BH15_FDSW220017135-1r,0.0145018,0.206631765,0.805042805,0.269373506,0.056499395
WZ3_L1,BH15_FDSW220017135-1r,0.0140908,0.205464964,0.80589068,0.272995462,0.055268033
WZ5_L1,BH15_FDSW220017135-1r,0.0144698,0.204482603,0.807197382,0.278577434,0.057119699
WZ7_FDME210455463-1r,BH15_FDSW220017135-1r,0.0129716,0.198387723,0.812147125,0.299721754,0.053102316
WZ10_L1,BH15_FDSW220017135-1r,0.0165208,0.20802521,0.805278637,0.270380935,0.063953053
WZ11_L1,BH15_FDSW220017135-1r,0.0113325,0.17579118,0.833656229,0.391604391,0.053742225
WZ14_L1,BH15_FDSW220017135-1r,0.0158356,0.207819136,0.804927372,0.268880399,0.061334621
WZ15_FDME210455471-1r,BH15_FDSW220017135-1r,0.0136723,0.20672591,0.804270315,0.266073584,0.053192292
XM2_FDME220007436-1r,BH15_FDSW220017135-1r,0.0519228,0.180632316,0.864241523,0.522258716,0.248426421
XM4_FDME220007438-1r,BH15_FDSW220017135-1r,0.0578314,0.174699833,0.875958047,0.572309387,0.289970971
XM6_FDME220007440-1r,BH15_FDSW220017135-1r,0.0613927,0.166363732,0.888162992,0.624446497,0.327756077
XM8_FDME220007442-1r,BH15_FDSW220017135-1r,0.0588447,0.171961145,0.879811073,0.588768752,0.301069283
XM10_FDME220007444-1r,BH15_FDSW220017135-1r,0.0545119,0.18226259,0.864883874,0.525002709,0.258673288
