,distv_num,dist_loca_num,Type
4172,-0.781500734,5.718676871,Host
1261,-0.781448196,6.050098514,Host
7269,-0.781329125,5.830221222,Virus
2100,-0.781309651,6.116779641,Host
4140,-0.78126265,5.718676871,Host
8532,-0.780759974,6.116779641,Virus
7338,-0.780399038,5.856110302,Virus
8313,-0.780264685,6.058494257,Virus
7640,-0.780195305,5.917494355,Virus
2304,-0.780159737,6.116779641,Host
931,-0.780079716,6.050098514,Host
6842,-0.779995299,5.718676871,Virus
7173,-0.779746132,5.804090379,Virus
2032,-0.779727491,6.116779641,Host
3736,-0.779447475,6.180851591,Host
8111,-0.779241387,5.999529674,Virus
8307,-0.779201932,6.058494257,Virus
7424,-0.779171393,5.87413609,Virus
8309,-0.778878637,6.058494257,Virus
9642,-0.778722237,6.294596557,Virus
842,-0.778694244,6.050098514,Host
8310,-0.778615413,6.058494257,Virus
55,-0.778449857,5.91583744,Host
9618,-0.77835112,6.294596557,Virus
7616,-0.777894526,5.917494355,Virus
4116,-0.777804376,5.718676871,Host
8311,-0.776690609,6.058494257,Virus
4115,-0.776572588,5.718676871,Host
1276,-0.776426927,6.294596557,Host
783,-0.775800588,6.132274904,Host
7588,-0.775431827,5.91583744,Virus
3591,-0.775244829,6.058494257,Host
8497,-0.77508223,6.116779641,Virus
6860,-0.775065227,5.718676871,Virus
441,-0.774968698,5.999529674,Host
3597,-0.774385875,6.058494257,Host
615,-0.774327535,5.999529674,Host
7713,-0.774024481,5.96002955,Virus
784,-0.773989138,6.132274904,Host
2508,-0.773986003,5.905092012,Host
7331,-0.773876054,5.856110302,Virus
524,-0.773825244,5.999529674,Host
4200,-0.773805182,5.718676871,Host
6044,-0.773725308,5.293718207,Virus
7682,-0.773704871,5.96002955,Virus
3569,-0.773248936,6.180851591,Host
3593,-0.773124034,6.058494257,Host
4276,-0.772802074,5.718676871,Host
4174,-0.77266232,5.718676871,Host
3703,-0.772283923,5.830221222,Host
8505,-0.772240102,6.116779641,Virus
7266,-0.772192607,5.830221222,Virus
3570,-0.772166472,6.180851591,Host
3464,-0.772094102,5.531920888,Host
4087,-0.771950567,5.718676871,Host
4199,-0.7715199,5.718676871,Host
3733,-0.771399357,6.180851591,Host
927,-0.771357247,6.050098514,Host
8104,-0.771167066,5.999529674,Virus
7520,-0.770913917,5.905092012,Virus
7277,-0.770747962,5.830221222,Virus
7721,-0.770353035,5.96002955,Virus
3738,-0.770118473,6.180851591,Host
7632,-0.770057109,5.917494355,Virus
8306,-0.769966269,6.058494257,Virus
7592,-0.769738287,5.91583744,Virus
6858,-0.769714536,5.718676871,Virus
7492,-0.769571485,5.905092012,Virus
1113,-0.769512192,6.294596557,Host
2624,-0.769394496,5.96002955,Host
6443,-0.769369829,5.531920888,Virus
4273,-0.769076052,5.718676871,Host
4142,-0.768524939,5.718676871,Host
6318,-0.768328645,5.471571445,Virus
7599,-0.768229663,5.91583744,Virus
4084,-0.768197881,5.718676871,Host
2484,-0.767975002,5.804090379,Host
7976,-0.767419378,5.985093187,Virus
2308,-0.767317569,6.116779641,Host
6313,-0.767299576,5.471571445,Virus
7586,-0.767105732,5.91583744,Virus
3592,-0.76693362,6.058494257,Host
2152,-0.766880555,5.804090379,Host
1257,-0.766830466,6.050098514,Host
2506,-0.766700292,5.905092012,Host
3595,-0.766654062,6.058494257,Host
7206,-0.766624905,5.804090379,Virus
8973,-0.765637144,6.180851591,Virus
9626,-0.765025317,6.294596557,Virus
3701,-0.764921283,5.830221222,Host
7340,-0.764893128,5.856110302,Virus
421,-0.7647799,5.91583744,Host
775,-0.764615227,6.294596557,Host
614,-0.764525708,5.999529674,Host
4083,-0.764502722,5.718676871,Host
1176,-0.763846123,6.050098514,Host
7666,-0.76351381,5.96002955,Virus
6393,-0.763456689,5.531920888,Virus
238,-0.763454856,5.91583744,Host
7342,-0.762973163,5.856110302,Virus
7344,-0.762797608,5.856110302,Virus
7341,-0.76279151,5.856110302,Virus
861,-0.762723201,6.294596557,Host
3740,-0.762479832,6.180851591,Host
617,-0.761911073,5.999529674,Host
7207,-0.761881023,5.804090379,Virus
147,-0.761782904,5.91583744,Host
3708,-0.761742835,5.830221222,Host
4117,-0.761466995,5.718676871,Host
4227,-0.760806524,5.718676871,Host
343,-0.760643643,5.999529674,Host
7220,-0.760523248,5.830221222,Virus
2359,-0.760394093,5.804090379,Host
2242,-0.760337577,6.116779641,Host
4272,-0.760090904,5.718676871,Host
618,-0.759880989,5.999529674,Host
7585,-0.759857269,5.91583744,Virus
7524,-0.75978402,5.905092012,Virus
515,-0.759732187,5.91583744,Host
8099,-0.759606132,5.999529674,Virus
2104,-0.759445908,6.116779641,Host
1195,-0.759370259,6.294596557,Host
53,-0.758824867,5.91583744,Host
4270,-0.758711754,5.718676871,Host
2437,-0.758652911,6.116779641,Host
2371,-0.758600223,6.116779641,Host
2511,-0.757876021,5.905092012,Host
7656,-0.757857312,5.917494355,Virus
2523,-0.757579237,5.471571445,Host
6045,-0.757075939,5.293718207,Virus
6048,-0.756976908,5.293718207,Virus
334,-0.756961273,5.91583744,Host
7246,-0.756592229,5.830221222,Virus
7184,-0.756565145,5.804090379,Virus
3765,-0.756541625,5.531920888,Host
7664,-0.756126293,5.917494355,Virus
3739,-0.755943961,6.180851591,Host
7705,-0.755867281,5.96002955,Virus
7972,-0.755650424,5.985093187,Virus
7191,-0.755626459,5.804090379,Virus
7621,-0.755477797,5.917494355,Virus
3564,-0.755151922,6.180851591,Host
7335,-0.754920084,5.856110302,Virus
7604,-0.754857778,5.917494355,Virus
7490,-0.754610506,5.905092012,Virus
4081,-0.754599023,5.718676871,Host
425,-0.754450502,5.91583744,Host
2526,-0.754421164,5.471571445,Host
2510,-0.754054762,5.905092012,Host
759,-0.754035054,6.050098514,Host
7190,-0.753827654,5.804090379,Virus
7219,-0.753717663,5.830221222,Virus
7158,-0.753567148,5.804090379,Virus
4201,-0.753384581,5.718676871,Host
2629,-0.753334259,5.96002955,Host
6304,-0.753070647,5.471571445,Virus
8948,-0.75294133,6.180851591,Virus
2626,-0.7528473,5.96002955,Host
148,-0.752415665,5.91583744,Host
6298,-0.752358082,5.471571445,Virus
2521,-0.75148956,5.471571445,Host
758,-0.751486316,6.050098514,Host
434,-0.751030711,5.999529674,Host
7218,-0.750955806,5.830221222,Virus
3671,-0.75067076,5.293718207,Host
2368,-0.750621234,6.116779641,Host
7698,-0.750460266,5.96002955,Virus
3702,-0.750096112,5.830221222,Host
6297,-0.750094872,5.471571445,Virus
7243,-0.750027544,5.830221222,Virus
3705,-0.749742558,5.830221222,Host
7155,-0.749625987,5.804090379,Virus
8546,-0.749431291,6.116779641,Virus
6299,-0.749256983,5.471571445,Virus
6300,-0.749027199,5.471571445,Virus
7468,-0.748891467,5.87413609,Virus
8305,-0.748597936,6.058494257,Virus
2507,-0.748535786,5.905092012,Host
8103,-0.74846314,5.999529674,Virus
3706,-0.748318926,5.830221222,Host
7241,-0.748222901,5.830221222,Virus
4171,-0.748093097,5.718676871,Host
7591,-0.747899329,5.91583744,Virus
6409,-0.747697865,5.531920888,Virus
2527,-0.747291682,5.471571445,Host
7944,-0.747291267,5.985093187,Virus
251,-0.747232201,5.999529674,Host
2505,-0.747077066,5.905092012,Host
2358,-0.747027331,5.804090379,Host
242,-0.74666283,5.91583744,Host
7203,-0.746460359,5.804090379,Virus
7323,-0.746280159,5.856110302,Virus
8970,-0.745858062,6.180851591,Virus
7330,-0.745681677,5.856110302,Virus
4224,-0.745589982,5.718676871,Host
3734,-0.745556794,6.180851591,Host
7636,-0.745530948,5.917494355,Virus
327,-0.744823513,5.91583744,Host
8097,-0.744708278,5.999529674,Virus
7172,-0.744597835,5.804090379,Virus
418,-0.744073848,5.91583744,Host
7159,-0.744043963,5.804090379,Virus
8529,-0.743889838,6.116779641,Virus
7968,-0.743670775,5.985093187,Virus
7936,-0.7436149,5.985093187,Virus
7612,-0.743341291,5.917494355,Virus
8956,-0.743281899,6.180851591,Virus
1354,-0.743274341,6.294596557,Host
707,-0.74305843,5.999529674,Host
686,-0.742978403,5.91583744,Host
7618,-0.742959213,5.917494355,Virus
8098,-0.742486922,5.999529674,Virus
7960,-0.74241267,5.985093187,Virus
2522,-0.74224192,5.471571445,Host
7217,-0.742183961,5.830221222,Virus
7984,-0.742173928,5.985093187,Virus
146,-0.741897887,5.91583744,Host
235,-0.741823411,5.91583744,Host
2485,-0.741805775,5.804090379,Host
2237,-0.741662101,6.116779641,Host
4168,-0.741374069,5.718676871,Host
2357,-0.741111703,5.804090379,Host
8976,-0.740934868,6.180851591,Virus
6395,-0.740712362,5.531920888,Virus
2525,-0.740359719,5.471571445,Host
7494,-0.739868913,5.905092012,Virus
4223,-0.739464315,5.718676871,Host
8971,-0.739294024,6.180851591,Virus
6301,-0.738984316,5.471571445,Virus
7648,-0.738773722,5.917494355,Virus
3510,-0.738594933,5.531920888,Host
2628,-0.737795343,5.96002955,Host
7628,-0.737637445,5.917494355,Virus
1043,-0.737192527,6.253585528,Host
2524,-0.737158294,5.471571445,Host
4114,-0.737124312,5.718676871,Host
52,-0.736013942,5.91583744,Host
508,-0.73577756,5.91583744,Host
760,-0.735733673,6.050098514,Host
3507,-0.73566389,6.058494257,Host
7327,-0.735443729,5.856110302,Virus
7623,-0.734940934,5.917494355,Virus
3505,-0.734584597,6.058494257,Host
9390,-0.734472723,6.253585528,Virus
423,-0.734216696,5.91583744,Host
4198,-0.733899414,5.718676871,Host
4170,-0.733645367,5.718676871,Host
7489,-0.73360763,5.905092012,Virus
7337,-0.733568749,5.856110302,Virus
9389,-0.733515581,6.253585528,Virus
688,-0.733298808,5.91583744,Host
8974,-0.732898081,6.180851591,Virus
4113,-0.73256625,5.718676871,Host
9385,-0.732224715,6.253585528,Virus
2035,-0.732213196,6.116779641,Host
7940,-0.732079055,5.985093187,Virus
708,-0.7318868,5.999529674,Host
2509,-0.731814057,5.905092012,Host
4111,-0.731764068,5.718676871,Host
6411,-0.731162779,5.531920888,Virus
7605,-0.73116076,5.917494355,Virus
6043,-0.730845209,5.293718207,Virus
7932,-0.730536167,5.985093187,Virus
2369,-0.730502384,6.116779641,Host
7333,-0.730407255,5.856110302,Virus
3725,-0.730404937,5.531920888,Host
7956,-0.730233193,5.985093187,Virus
8969,-0.72999298,6.180851591,Virus
7187,-0.729967675,5.804090379,Virus
7689,-0.729908092,5.96002955,Virus
7231,-0.729613459,5.830221222,Virus
2241,-0.729442527,6.116779641,Host
7336,-0.728894304,5.856110302,Virus
8530,-0.728647859,6.116779641,Virus
7491,-0.728565542,5.905092012,Virus
54,-0.728488093,5.91583744,Host
7964,-0.728388582,5.985093187,Virus
8524,-0.728293843,6.116779641,Virus
4197,-0.728129074,5.718676871,Host
6438,-0.728092565,5.531920888,Virus
7334,-0.72791118,5.856110302,Virus
7332,-0.727847525,5.856110302,Virus
7681,-0.727728295,5.96002955,Virus
7652,-0.727681519,5.917494355,Virus
756,-0.727596274,6.050098514,Host
2440,-0.727385892,6.116779641,Host
6303,-0.72733763,5.471571445,Virus
7980,-0.727097726,5.985093187,Virus
7476,-0.726918174,5.905092012,Virus
2528,-0.726798071,5.471571445,Host
2481,-0.726631539,5.804090379,Host
3767,-0.726322059,5.531920888,Host
6437,-0.726293536,5.531920888,Virus
7622,-0.726197902,5.917494355,Virus
7493,-0.725985615,5.905092012,Virus
6439,-0.72562838,5.531920888,Virus
4221,-0.72518581,5.718676871,Host
7467,-0.724945911,5.87413609,Virus
7322,-0.724889258,5.856110302,Virus
7613,-0.72471174,5.917494355,Virus
2030,-0.724645754,6.116779641,Host
8975,-0.724607361,6.180851591,Virus
7495,-0.724596876,5.905092012,Virus
7166,-0.72415669,5.804090379,Virus
3509,-0.724149456,6.058494257,Host
7928,-0.723086545,5.985093187,Virus
4195,-0.722827606,5.718676871,Host
7169,-0.722543584,5.804090379,Virus
2439,-0.722104638,6.116779641,Host
2435,-0.722097777,6.116779641,Host
3459,-0.721820223,6.058494257,Host
6436,-0.721781858,5.531920888,Virus
7167,-0.721740104,5.804090379,Virus
859,-0.721266506,6.294596557,Host
7697,-0.721243675,5.96002955,Virus
7619,-0.720720707,5.917494355,Virus
3502,-0.720641928,6.058494257,Host
3461,-0.72045078,6.058494257,Host
2354,-0.720363317,5.804090379,Host
619,-0.720336396,5.999529674,Host
598,-0.720324082,5.91583744,Host
240,-0.719909566,5.91583744,Host
8545,-0.71935463,6.116779641,Virus
9391,-0.718861091,6.253585528,Virus
6047,-0.718799036,5.293718207,Virus
8413,-0.718741614,6.06146575,Virus
600,-0.718733061,5.91583744,Host
7602,-0.718313178,5.917494355,Virus
3466,-0.718177451,5.531920888,Host
946,-0.718126526,6.294596557,Host
1274,-0.718065495,6.294596557,Host
7952,-0.718038945,5.985093187,Virus
2863,-0.717373308,5.96002955,Host
7637,-0.716958104,5.917494355,Virus
9357,-0.716829021,6.253585528,Virus
2746,-0.71671574,5.96002955,Host
7163,-0.716703303,5.804090379,Virus
9392,-0.716179558,6.253585528,Virus
7973,-0.716176261,5.985093187,Virus
332,-0.71607231,5.91583744,Host
7221,-0.715990753,5.830221222,Virus
7610,-0.715699811,5.917494355,Virus
9353,-0.71530553,6.253585528,Virus
2920,-0.714494741,5.96002955,Host
7496,-0.714291465,5.905092012,Virus
7607,-0.714043758,5.917494355,Virus
7204,-0.713837077,5.804090379,Virus
3670,-0.713593035,5.293718207,Host
3508,-0.713517032,6.058494257,Host
7970,-0.713435037,5.985093187,Virus
7660,-0.713390116,5.917494355,Virus
9358,-0.713253414,6.253585528,Virus
773,-0.713017658,6.294596557,Host
7242,-0.712950614,5.830221222,Virus
7157,-0.712617532,5.804090379,Virus
1111,-0.712383983,6.294596557,Host
7328,-0.712364616,5.856110302,Virus
513,-0.712148562,5.91583744,Host
1049,-0.711853723,6.253585528,Host
620,-0.711597212,5.999529674,Host
7665,-0.711179928,5.96002955,Virus
7629,-0.710843489,5.917494355,Virus
3504,-0.710809639,6.058494257,Host
6440,-0.710435057,5.531920888,Virus
3456,-0.710387267,6.058494257,Host
6446,-0.710375288,5.531920888,Virus
514,-0.710364113,5.91583744,Host
8414,-0.70993617,6.06146575,Virus
7617,-0.70964139,5.917494355,Virus
3463,-0.709485444,6.058494257,Host
2512,-0.709477667,5.905092012,Host
7230,-0.709271997,5.830221222,Virus
3462,-0.709073301,6.058494257,Host
6302,-0.70904705,5.471571445,Virus
424,-0.70899266,5.91583744,Host
3506,-0.708958427,6.058494257,Host
7205,-0.708902327,5.804090379,Virus
7223,-0.708575683,5.830221222,Virus
692,-0.70836497,5.91583744,Host
7325,-0.70819616,5.856110302,Virus
9329,-0.708056469,6.253585528,Virus
2686,-0.707940172,5.96002955,Host
7974,-0.707439862,5.985093187,Virus
6042,-0.70735948,5.293718207,Virus
7606,-0.707299855,5.917494355,Virus
7971,-0.707128091,5.985093187,Virus
8411,-0.707108327,6.06146575,Virus
2083,-0.706755258,5.804090379,Host
7526,-0.706572817,5.905092012,Virus
333,-0.706570921,5.91583744,Host
3503,-0.706176496,6.058494257,Host
2355,-0.70598973,5.804090379,Host
3727,-0.705878292,5.531920888,Host
7303,-0.705695036,5.856110302,Virus
9333,-0.705616426,6.253585528,Virus
7326,-0.705613386,5.856110302,Virus
8409,-0.705566972,6.06146575,Virus
7644,-0.70532515,5.917494355,Virus
8416,-0.705269965,6.06146575,Virus
6445,-0.705060585,5.531920888,Virus
3458,-0.704798688,6.058494257,Host
7626,-0.704765851,5.917494355,Virus
7522,-0.704674322,5.905092012,Virus
7948,-0.70438738,5.985093187,Virus
7245,-0.704335057,5.830221222,Virus
6434,-0.704255017,5.531920888,Virus
1193,-0.704150674,6.294596557,Host
9377,-0.704121236,6.253585528,Virus
7975,-0.703701277,5.985093187,Virus
701,-0.703608912,5.999529674,Host
8945,-0.703402427,6.180851591,Virus
7634,-0.703398361,5.917494355,Virus
6280,-0.703363715,5.471571445,Virus
7329,-0.703252547,5.856110302,Virus
9337,-0.70316025,6.253585528,Virus
7324,-0.702671964,5.856110302,Virus
7924,-0.702297768,5.985093187,Virus
8946,-0.702163532,6.180851591,Virus
7299,-0.702074204,5.856110302,Virus
422,-0.701983289,5.91583744,Host
7661,-0.701965532,5.917494355,Virus
7639,-0.701769103,5.917494355,Virus
7188,-0.701459585,5.804090379,Virus
2158,-0.701389237,5.804090379,Host
6699,-0.701264116,5.681638966,Virus
3460,-0.700281154,6.058494257,Host
6447,-0.700137673,5.531920888,Virus
2805,-0.699999951,5.96002955,Host
7227,-0.699851399,5.830221222,Virus
2034,-0.699578887,6.116779641,Host
6041,-0.699282987,5.293718207,Virus
239,-0.698780629,5.91583744,Host
7183,-0.69806155,5.804090379,Virus
9342,-0.698025228,6.253585528,Virus
7311,-0.697851886,5.856110302,Virus
1047,-0.697522494,6.253585528,Host
241,-0.697401603,5.91583744,Host
1369,-0.697310783,6.253585528,Host
9360,-0.697241236,6.253585528,Virus
3669,-0.69721905,5.293718207,Host
7966,-0.696947622,5.985093187,Virus
2287,-0.696721913,5.804090379,Host
7528,-0.696470334,5.905092012,Virus
7653,-0.696436907,5.917494355,Virus
331,-0.696349537,5.91583744,Host
8947,-0.696231587,6.180851591,Virus
2356,-0.695824198,5.804090379,Host
7954,-0.695555678,5.985093187,Virus
2664,-0.695540669,5.87413609,Host
9359,-0.694918562,6.253585528,Virus
7508,-0.694750036,5.905092012,Virus
7631,-0.694503669,5.917494355,Virus
3672,-0.69447615,5.293718207,Host
1050,-0.69443331,6.253585528,Host
3457,-0.69437229,6.058494257,Host
7601,-0.694357571,5.917494355,Virus
6444,-0.694162803,5.531920888,Virus
6390,-0.694153372,5.531920888,Virus
7941,-0.694064473,5.985093187,Virus
944,-0.694005771,6.294596557,Host
8522,-0.693981483,6.116779641,Virus
7474,-0.693898818,5.905092012,Virus
9381,-0.693834468,6.253585528,Virus
7615,-0.693724886,5.917494355,Virus
7969,-0.6936804,5.985093187,Virus
7965,-0.693673646,5.985093187,Virus
8954,-0.693478962,6.180851591,Virus
9341,-0.693387271,6.253585528,Virus
2157,-0.69319077,5.804090379,Host
7225,-0.693171769,5.830221222,Virus
8957,-0.6930637,6.180851591,Virus
8949,-0.692781045,6.180851591,Virus
7307,-0.692740607,5.856110302,Virus
7955,-0.692731038,5.985093187,Virus
3673,-0.692727319,5.293718207,Host
7957,-0.692363883,5.985093187,Virus
7942,-0.692130636,5.985093187,Virus
2563,-0.691906925,5.96002955,Host
3642,-0.691848605,5.531920888,Host
6391,-0.691749916,5.531920888,Virus
7189,-0.691454739,5.804090379,Virus
7930,-0.691311627,5.985093187,Virus
7156,-0.691207964,5.804090379,Virus
9361,-0.691047279,6.253585528,Virus
8955,-0.691044359,6.180851591,Virus
9345,-0.690663419,6.253585528,Virus
512,-0.690539938,5.91583744,Host
7650,-0.690533812,5.917494355,Virus
2976,-0.689888698,5.96002955,Host
7459,-0.689802108,5.87413609,Virus
7465,-0.689777257,5.87413609,Virus
1044,-0.689392613,6.253585528,Host
7321,-0.689193109,5.856110302,Virus
7963,-0.689192487,5.985093187,Virus
3512,-0.689162745,5.531920888,Host
7658,-0.689055967,5.917494355,Virus
6276,-0.688678115,5.471571445,Virus
9335,-0.688587242,6.253585528,Virus
9369,-0.688376041,6.253585528,Virus
7298,-0.688093651,5.856110302,Virus
7962,-0.688085331,5.985093187,Virus
8410,-0.688068034,6.06146575,Virus
1375,-0.687741052,6.253585528,Host
1126,-0.687504797,6.253585528,Host
7484,-0.687436827,5.905092012,Virus
2156,-0.687359433,5.804090379,Host
7981,-0.687267444,5.985093187,Virus
7933,-0.687214733,5.985093187,Virus
8412,-0.687137682,6.06146575,Virus
8429,-0.686750591,6.06146575,Virus
7915,-0.6867365,5.979741608,Virus
9374,-0.6867072,6.253585528,Virus
7603,-0.686689145,5.917494355,Virus
7182,-0.686596927,5.804090379,Virus
7638,-0.686369391,5.917494355,Virus
2418,-0.68631259,5.804090379,Host
6442,-0.686278268,5.531920888,Virus
7982,-0.686221758,5.985093187,Virus
8950,-0.685929254,6.180851591,Virus
604,-0.685843187,5.91583744,Host
7967,-0.685455343,5.985093187,Virus
7934,-0.685363032,5.985093187,Virus
8952,-0.685228057,6.180851591,Virus
